PROVNUM,PROVNAME,ADDRESS,CITY,STATE,ZIP,PHONE,COUNTY_SSA,COUNTY_NAME,BEDCERT,RESTOT,INHOSP,CCRC_FACIL,SFF,CHOW_LAST_12MOS,SPRINKLER_STATUS,EXP_TOTAL,ADJ_TOTAL,OWNERSHIP,CERTIFICATION,CYCLE_1_DEFS,CYCLE_1_NFROMDEFS,CYCLE_1_NFROMCOMP,CYCLE_1_DEFS_SCORE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,CYCLE_1_SURVEY_DATE,CYCLE_2_SURVEY_DATE,FINE_CNT,FINE_TOT,CYCLE_2_TOTAL_SCORE
045184,LAKE VILLAGE REHABILITATION AND CARE CENTER,903 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,8702655337,80,Chicot,102,50.8,False,False,False,False,True,2.98197,4.94071,Non profit - Corporation,Medicare and Medicaid,13,12,3,76,1,0,76,2017-09-22,2016-09-22,0,0,44
045187,THE GREEN HOUSE COTTAGES OF WENTWORTH PLACE,26 WARNOCK SPRINGS ROAD,MAGNOLIA,AR,71753,8702341361,130,Columbia,113,82.8,False,False,False,False,True,2.81731,6.63154,Non profit - Corporation,Medicare and Medicaid,5,5,0,36,1,0,36,2017-08-10,2016-07-14,1,32240,24
045189,PINE HILLS HEALTH AND REHABILITATION CENTER,900 MAGNOLIA RD,CAMDEN,AR,71701,8708366833,510,Ouachita,106,68.0,False,False,False,False,True,2.75156,4.71427,For profit - Corporation,Medicare and Medicaid,3,2,1,24,1,0,24,2017-04-06,2016-02-10,1,32111,28
045190,CROSSETT REHABILITATION AND HEALTH CENTER,1101 WATERWELL RD,CROSSETT,AR,71635,8703645721,10,Ashley,83,45.9,False,False,False,False,True,2.88799,4.78413,For profit - Corporation,Medicare and Medicaid,7,6,1,60,1,0,60,2017-09-29,2016-08-25,0,0,56
045191,GOOD SAMARITAN SOCIETY - HOT SPRINGS VILLAGE,121 CORTEZ RD,HOT SPRINGS VILLAGE,AR,71909,5019222000,250,Garland,50,37.9,False,True,False,False,True,3.37383,3.75715,Non profit - Corporation,Medicare and Medicaid,5,5,0,48,1,0,48,2017-04-06,2016-03-31,0,0,68
045192,MOUNT VISTA REHABILITATION AND HEALTH CENTER,202 TIMS AVENUE,HARRISON,AR,72601,8707417667,40,Boone,154,71.5,False,False,False,False,True,3.08679,3.93652,For profit - Corporation,Medicare and Medicaid,2,2,0,16,1,0,16,2017-08-03,2016-07-14,1,292200,24
045194,"BENTLEY HEALTHCARE, LLC",1100 EAST 36TH STREET,TEXARKANA,AR,71854,8707737515,450,Miller,111,44.7,False,False,False,True,True,2.56908,5.66334,For profit - Corporation,Medicare and Medicaid,13,8,5,213,1,0,213,2017-03-17,2016-02-19,1,13328,56
045196,SOUTHRIDGE VILLAGE NURSING AND REHAB,400 SOUTHRIDGE PARKWAY,HEBER SPRINGS,AR,72543,5013623185,110,Cleburne,122,89.6,False,False,False,False,True,3.08074,4.13101,For profit - Corporation,Medicare and Medicaid,2,1,1,8,1,0,8,2017-03-24,2016-01-28,0,0,48
045197,HARRISON REHABILITATION AND HEALTH CENTER,115 ORENDORFF AVENUE,HARRISON,AR,72601,8707413438,40,Boone,90,68.9,False,False,False,False,True,3.00785,4.27141,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-02-09,2016-03-11,0,0,16
045198,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE 630 EXIT 7,LITTLE ROCK,AR,72205,5012022000,590,Pulaski,44,47.1,True,False,False,False,True,3.5475,2.4837,Non profit - Corporation,Medicare,8,5,3,48,1,0,48,2017-10-20,2016-10-26,0,0,12
045199,HEARTLAND REHABILITATION AND CARE CENTER,19701 INTERSTATE 30,BENTON,AR,72015,5017788200,620,Saline,119,89.1,False,False,False,False,True,2.99496,4.42475,Non profit - Corporation,Medicare and Medicaid,8,6,2,269,1,0,269,2017-03-31,2016-02-05,1,13567,84
045201,CHAPEL WOODS HEALTH AND REHABILITATION,1440 EAST CHURCH,WARREN,AR,71671,8702266766,50,Bradley,140,87.5,False,False,False,False,True,2.83629,4.33622,For profit - Corporation,Medicare and Medicaid,2,2,0,20,1,0,20,2016-10-21,2015-11-12,0,0,24
045202,"LAKEWOOD HEALTH AND REHAB, LLC",2323 MCCAIN BOULEVARD,NORTH LITTLE ROCK,AR,72116,5017912323,590,Pulaski,85,89.3,False,False,False,False,True,2.98105,4.17863,For profit - Corporation,Medicare and Medicaid,11,11,1,64,1,0,64,2017-08-04,2016-07-15,3,103171,618
045203,BATESVILLE HEALTH AND REHAB,1975 WHITE DRIVE,BATESVILLE,AR,72501,8706981853,310,Independence,150,90.5,False,False,False,False,True,2.8733,3.61839,For profit - Corporation,Medicare and Medicaid,8,5,4,318,2,159,477,2017-07-28,2016-10-07,1,20907,112
045207,OUACHITA NURSING AND REHABILITATION CENTER,1411 COUNTRY CLUB ROAD,CAMDEN,AR,71701,8708364111,510,Ouachita,142,72.6,False,False,False,False,True,3.2102,4.17111,For profit - Corporation,Medicare and Medicaid,8,8,0,60,1,0,60,2017-05-26,2016-04-15,0,0,40
045208,"CABOT HEALTH AND REHAB, LLC",200 NORTHPORT DRIVE,CABOT,AR,72023,5018436181,420,Lonoke,89,61.3,False,False,False,False,True,3.19389,4.70555,For profit - Corporation,Medicare and Medicaid,1,1,1,8,1,0,8,2017-02-03,2016-01-21,0,0,16
045209,THE CROSSING AT RIVERSIDE HEALTH AND REHABILITATIO,2500 EAST MOORE AVENUE,SEARCY,AR,72143,5012682324,720,White,138,127.3,False,False,False,False,True,3.20309,3.58063,For profit - Corporation,Medicare and Medicaid,2,2,0,16,1,0,16,2017-04-13,2016-05-13,0,0,24
045211,ARKANSAS NURSING  AND REHABILITATION CENTER,2107 DUDLEY STREET,TEXARKANA,AR,71854,8707724427,450,Miller,173,107.5,False,False,False,False,True,2.70344,4.70678,For profit - Corporation,Medicare and Medicaid,8,8,2,68,1,0,68,2017-08-04,2016-09-16,2,9876,76
045212,OZARK TERRACE HEALTH AND REHABILITATION CENTER,1513 SOUTH DIXIELAND RD,ROGERS,AR,72758,4796365841,30,Benton,110,74.1,False,False,False,False,True,2.91387,4.12401,For profit - Corporation,Medicare and Medicaid,15,9,6,168,1,0,168,2017-02-02,2016-01-07,1,12771,149
045214,HUDSON MEMORIAL NURSING HOME,700 N. COLLEGE AVENUE,EL DORADO,AR,71730,8708638131,690,Union,108,87.2,False,False,False,False,True,2.85827,5.17643,Government - County,Medicare and Medicaid,13,8,8,195,1,0,195,2016-10-14,2015-09-04,2,35125,52
045217,WEST MEMPHIS HEALTH AND REHAB,610 SOUTH AVALON ST,WEST MEMPHIS,AR,72301,8707354543,170,Crittenden,155,66.9,False,False,False,False,True,2.94021,4.31734,For profit - Corporation,Medicare and Medicaid,8,5,3,56,1,0,56,2016-10-28,2015-08-21,0,0,56
045218,GASSVILLE THERAPY AND LIVING,203 COTTER ROAD,GASSVILLE,AR,72635,8704352588,20,Baxter,105,75.7,False,False,False,False,True,3.14071,3.65473,For profit - Corporation,Medicare and Medicaid,2,2,0,120,1,0,120,2017-03-29,2016-02-05,1,6961,20
045219,"CRESTPARK FORREST CITY, LLC",500 KITTLE RD,FORREST CITY,AR,72335,8706334260,610,St. Francis,100,80.2,False,False,False,False,True,2.76314,4.75226,For profit - Corporation,Medicare and Medicaid,8,7,1,68,1,0,68,2017-09-08,2016-08-18,0,0,48
045220,FAYETTEVILLE HEALTH AND REHABILITATION CENTER,3100 OLD MISSOURI RD,FAYETTEVILLE,AR,72703,4795214353,710,Washington,140,113.6,False,False,False,False,True,2.80691,3.47677,For profit - Corporation,Medicare and Medicaid,10,6,4,389,1,0,389,2017-05-05,2016-03-11,1,11591,88
045221,"CRESTPARK HELENA, LLC",116 NOVEMBER DRIVE,HELENA,AR,72342,8703389886,530,Phillips,100,72.8,False,False,False,False,True,2.74783,5.31298,For profit - Corporation,Medicare and Medicaid,7,7,2,80,1,0,80,2017-05-24,2016-06-17,0,0,132
045222,WOODRUFF COUNTY HEALTH CENTER,139 HIGHWAY 64 WEST,MCCRORY,AR,72101,8707312543,730,Woodruff,120,99.0,False,False,False,False,True,2.70979,4.63783,Government - County,Medicare and Medicaid,5,5,0,32,1,0,32,2017-03-31,2016-05-12,0,0,56
045227,PLEASANT MANOR NURSING &  REHAB,950 HOMESTEAD,ASHDOWN,AR,71822,8708985001,400,Little River,78,72.0,False,False,False,False,True,2.74904,4.0742,For profit - Corporation,Medicare and Medicaid,4,4,0,28,1,0,28,2017-06-22,2016-07-01,1,15929,12
045228,"SPRING PLACE HEALTHCARE & REHABILITATION CENTER, L",200 S MAPLE STREET,HAZEN,AR,72064,8702554323,580,Prairie,70,41.3,False,False,False,False,True,2.90746,3.90184,For profit - Corporation,Medicare and Medicaid,15,15,0,148,1,0,148,2017-02-03,2016-01-15,2,14400,265
045229,MENA MANOR,100 9TH STREET,MENA,AR,71953,4793942617,560,Polk,69,28.3,False,False,False,False,True,3.22204,3.78943,For profit - Corporation,Medicare and Medicaid,4,4,0,16,1,0,16,2017-02-02,2016-04-08,0,0,48
045232,HOMESTEAD HEALTH AND REHABILITATION CENTER,826 NORTH STREET,STAMPS,AR,71860,8705334444,360,Lafayette,94,53.0,False,False,False,False,True,2.78626,4.28685,For profit - Corporation,Medicare and Medicaid,10,7,3,314,1,0,314,2017-11-10,2016-10-27,1,11853,32
045236,DES ARC NURSING AND REHABILITATION CENTER,2216 WEST MAIN STREET,DES ARC,AR,72040,8702564194,580,Prairie,98,64.3,False,False,False,False,True,2.90588,4.36483,For profit - Corporation,Medicare and Medicaid,2,1,1,28,1,0,28,2017-11-09,2016-09-09,1,7964,32
045239,BELLE VIEW ESTATES REHABILITATION AND CARE CENTER,1052 OLD WARREN ROAD,MONTICELLO,AR,71655,8703670044,210,Drew,80,66.5,False,False,False,False,True,3.13351,4.61352,Non profit - Corporation,Medicare and Medicaid,5,5,3,44,1,0,44,2017-11-17,2016-10-13,0,0,16
045241,BAILEY CREEK HEALTH AND REHAB,1621 EAST 42ND ST,TEXARKANA,AR,71854,8707743581,450,Miller,115,90.6,False,False,False,False,True,2.87647,4.23533,For profit - Corporation,Medicare and Medicaid,8,5,3,96,1,0,96,2017-08-18,2016-07-29,1,9100,64
045242,BRIGHTON RIDGE,235 HUNTSVILLE ROAD,EUREKA SPRINGS,AR,72632,4792537038,70,Carroll,100,49.1,False,False,False,False,True,3.01698,4.05086,For profit - Corporation,Medicare and Medicaid,6,3,3,407,1,0,407,2017-02-23,2016-03-03,1,9750,28
045243,THE PINES NURSING AND REHABILITATION CENTER,524 CARPENTER DAM ROAD,HOT SPRINGS,AR,71901,5012624124,250,Garland,70,111.4,False,False,False,False,True,2.93681,4.20327,For profit - Corporation,Medicare and Medicaid,4,4,0,20,1,0,20,2016-10-28,2015-12-04,0,0,20
045244,LITTLE RIVER NURSING & REHAB,162 HWY 32-2A,ASHDOWN,AR,71822,8708985101,400,Little River,85,84.1,False,False,False,False,True,2.74075,4.06219,Government - City/county,Medicare and Medicaid,3,2,1,12,1,0,12,2017-02-23,2016-01-14,0,0,8
045245,CONWAY HEALTHCARE AND REHABILITATION CENTER,2603 DAVE WARD DRIVE,CONWAY,AR,72032,5013292149,220,Faulkner,105,72.8,False,False,False,False,True,2.9793,4.46982,For profit - Corporation,Medicare and Medicaid,6,5,2,64,1,0,64,2017-03-30,2016-05-20,0,0,44
045246,PERRY COUNTY NURSING AND REHABILITATION CENTER,1321 SCENIC DRIVE,PERRYVILLE,AR,72126,5018892400,520,Perry,95,65.9,False,False,False,False,True,3.06973,4.91729,For profit - Corporation,Medicare and Medicaid,2,0,2,133,0,0,133,2017-08-03,2016-07-21,1,9296,36
045250,GOOD SAMARITAN SOCIETY - MOUNTAIN HOME,300 GOOD SAMARITAN DRIVE,MOUNTAIN HOME,AR,72653,8704252494,20,Baxter,70,52.3,False,True,False,False,True,3.0511,4.1915,Non profit - Corporation,Medicare and Medicaid,6,6,0,40,1,0,40,2017-03-03,2016-02-12,0,0,12
045254,VILLAGE SPRINGS HEALTH AND REHABILITATION,1208 NORTH HIGHWAY 7,HOT SPRINGS,AR,71901,5016245238,250,Garland,120,71.3,False,False,False,False,True,3.01387,4.20819,For profit - Corporation,Medicare and Medicaid,9,8,1,88,1,0,88,2017-05-11,2016-05-26,1,7938,40
045256,SHERIDAN HEALTHCARE AND REHABILITATION CENTER,113 SOUTH BRIARWOOD DRIVE,SHERIDAN,AR,72150,8709422183,260,Grant,121,77.7,False,False,False,False,True,2.9446,4.62096,For profit - Corporation,Medicare and Medicaid,3,3,1,16,1,0,16,2016-12-07,2015-10-01,0,0,20
045259,HILLVIEW POST ACUTE AND REHABILITATION CENTER,8701 RILEY DRIVE,LITTLE ROCK,AR,72205,5012242700,590,Pulaski,140,93.0,False,False,False,False,True,3.32312,3.48673,For profit - Corporation,Medicare and Medicaid,12,6,6,100,1,0,100,2016-12-16,2015-10-30,5,115653,665
045266,MONTGOMERY COUNTY NURSING HOME,741 SOUTH DRIVE,MOUNT IDA,AR,71957,8708672156,480,Montgomery,112,92.5,False,False,False,False,True,2.91467,5.13648,Government - County,Medicare and Medicaid,7,6,1,96,1,0,96,2017-05-04,2016-03-17,0,0,0
045267,LEGACY HEALTH AND REHABILITATION CENTER,3310 NORTH 50TH STREET,FORT SMITH,AR,72904,4797833101,650,Sebastian,115,100.0,False,False,False,False,True,3.02323,4.13455,For profit - Corporation,Medicare and Medicaid,11,10,1,108,1,0,108,2016-10-21,2015-12-11,1,38150,8
045270,ARBOR OAKS HEALTHCARE AND REHABILITATION CENTER,105 RUSSELLVILLE ROAD,MALVERN,AR,72104,5013325251,290,Hot Spring,100,60.7,False,False,False,False,True,3.01911,4.4622,For profit - Corporation,Medicare and Medicaid,17,16,1,140,1,0,140,2017-08-11,2016-09-09,0,0,16
045271,OAK RIDGE NURSING HOME,501 HUDSON ST,EL DORADO,AR,71730,8708625511,690,Union,180,78.5,False,False,False,False,True,2.83896,4.60583,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2017-01-13,2015-12-11,1,27254,8
045275,"GRACE POINT, LLC",1700 EAST SHORT HILLSBORO,EL DORADO,AR,71730,8708625124,690,Union,122,60.6,False,False,False,False,True,2.86574,4.69006,For profit - Corporation,Medicare and Medicaid,12,11,2,171,1,0,171,2017-11-03,2017-01-26,1,59930,12
045277,ARKANSAS CONVALESCENT CENTER,6301 SOUTH  HAZEL,PINE BLUFF,AR,71603,8705348153,340,Jefferson,103,80.4,False,False,False,False,True,2.83228,4.74544,For profit - Corporation,Medicare and Medicaid,11,7,4,187,2,94,281,2017-01-13,2016-02-05,2,45030,80
045287,BEAR CREEK HEALTHCARE LLC,322 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,8706423562,660,Sevier,131,59.8,False,False,False,False,True,3.06032,4.45711,For profit - Corporation,Medicare and Medicaid,22,22,0,192,1,0,192,2017-03-31,2016-02-11,1,22756,8
045288,ALLAY HEALTH AND REHAB,3115 BOWMAN ROAD,LITTLE ROCK,AR,72211,5012284848,590,Pulaski,70,,False,False,False,True,True,,,For profit - Corporation,Medicare and Medicaid,6,4,2,298,1,0,298,2017-07-21,2016-06-17,2,15003,28
045289,LONOKE HEALTHCARE AND REHABILITATION FACILITY,1501 LINCOLN STREET,LONOKE,AR,72086,5016762600,420,Lonoke,80,74.0,False,False,False,False,True,3.13842,4.16408,For profit - Corporation,Medicare and Medicaid,7,4,3,68,1,0,68,2017-07-28,2016-06-17,2,9660,32
045290,"DARDANELLE NURSING AND REHABILITATION CENTER,INC",2199 STATE HWY 7 NORTH,DARDANELLE,AR,72834,4792294884,740,Yell,110,100.8,False,False,False,False,True,3.19598,4.33937,For profit - Corporation,Medicare and Medicaid,3,3,0,16,1,0,16,2017-05-25,2016-06-03,1,9555,80
045295,"AUTUMN HILL, INC",500 HAMMOND AVENUE,BERRYVILLE,AR,72616,8704236966,70,Carroll,114,67.1,False,False,False,False,True,3.09103,3.85489,For profit - Corporation,Medicare and Medicaid,5,5,0,44,1,0,44,2017-07-27,2016-09-29,0,0,192
045297,MANILA NURSING CENTER,814 NORTH DAVIS ST,MANILA,AR,72442,8705613342,460,Mississippi,70,43.2,False,False,False,False,True,2.96439,4.12599,For profit - Corporation,Medicare and Medicaid,8,3,5,56,1,0,56,2017-10-13,2016-11-10,0,0,8
045300,PARIS HEALTH AND REHABILITATION CENTER,1414 S ELM ST,PARIS,AR,72855,4799636151,410,Logan,140,90.8,False,False,False,False,True,3.25571,3.42889,For profit - Corporation,Medicare and Medicaid,2,2,0,12,1,0,12,2017-07-20,2016-06-23,0,0,68
045301,OAK MANOR NURSING AND REHABILITATION CENTER INC,150 MORTON AVENUE,BOONEVILLE,AR,72927,4796753763,410,Logan,120,81.7,False,False,False,False,True,2.803,4.95578,For profit - Corporation,Medicare and Medicaid,2,2,0,16,1,0,16,2017-06-15,2016-05-26,0,0,24
045302,"INNISFREE HEALTH AND REHAB, LLC",301 SOUTH 24TH STREET,ROGERS,AR,72758,4796365545,30,Benton,80,67.0,False,False,False,False,True,3.10324,4.16322,For profit - Corporation,Medicare and Medicaid,20,20,0,192,1,0,192,2017-03-17,2016-05-12,0,0,48
045303,"CRESTPARK STUTTGART, LLC",707 WEST 20TH STREET,STUTTGART,AR,72160,8706731657,0,Arkansas,100,71.2,False,False,False,False,True,2.73589,4.95444,For profit - Corporation,Medicare and Medicaid,5,4,1,40,1,0,40,2016-10-07,2015-11-20,0,0,56
045304,"BEEBE RETIREMENT CENTER, INC.",709 MCAFEE LANE,BEEBE,AR,72012,5018823313,720,White,105,88.6,False,False,False,False,True,3.01047,3.72263,For profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2017-08-14,2016-10-13,1,2275,32
045306,HILLCREST CARE AND REHAB,1421 WEST SECOND ST NORTH,PRESCOTT,AR,71857,8708873811,490,Nevada,90,85.5,False,False,False,False,True,2.75749,4.51856,For profit - Corporation,Medicare and Medicaid,9,6,3,185,1,0,185,2017-03-03,2016-02-12,1,17549,20
045307,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,8705417100,340,Jefferson,25,7.7,True,False,False,False,True,3.51629,8.17025,Non profit - Corporation,Medicare,8,8,0,161,2,81,242,2017-07-28,2016-08-12,1,13328,0
045312,MONETTE MANOR LLC,669 HWY 139 NORTH,MONETTE,AR,72447,8704865419,150,Craighead,86,69.6,False,False,False,False,True,3.19886,3.21737,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-08-10,2016-07-29,1,7025,266
045313,ST ANDREWS PLACE,3501 COLLEGE AVENUE,CONWAY,AR,72034,5013299879,220,Faulkner,104,67.9,False,False,False,False,True,3.32777,4.22431,For profit - Corporation,Medicare and Medicaid,13,1,12,96,1,0,96,2016-11-04,2015-12-17,1,12678,24
045314,BARNES HEALTHCARE,1010 BARNES STREET,LONOKE,AR,72086,5016763103,420,Lonoke,141,,False,False,True,True,True,,,For profit - Corporation,Medicare and Medicaid,20,9,11,644,1,0,644,2017-11-10,2016-12-21,2,110563,20
045315,LAKESIDE NURSING CENTER,1207 WILLOW RUN ROAD,LAKE CITY,AR,72437,8702378151,150,Craighead,75,53.2,False,False,False,False,True,3.08959,3.79188,For profit - Corporation,Medicare and Medicaid,2,2,0,16,1,0,16,2017-11-02,2016-10-28,0,0,16
045317,WOOD LAWN HEIGHTS,2800 NEELEY ST,BATESVILLE,AR,72501,8707937195,310,Independence,140,132.8,False,False,False,False,True,2.88678,5.15345,Non profit - Corporation,Medicare and Medicaid,3,3,0,16,1,0,16,2017-02-09,2016-04-15,0,0,8
045318,"CHAMBERS NURSING HOME CENTER, INC",1001 EAST PARK STREET,CARLISLE,AR,72024,8705527150,420,Lonoke,90,79.2,False,False,False,False,True,2.79214,4.47895,For profit - Corporation,Medicare and Medicaid,5,5,0,40,1,0,40,2017-09-28,2016-08-26,0,0,140
045321,"LEXINGTON PLACE HEALTHCARE AND REHABILITATION, LLC",2911 BROWNS LANE,JONESBORO,AR,72401,8709358330,150,Craighead,117,94.1,False,False,False,False,True,2.9253,5.23504,For profit - Corporation,Medicare and Medicaid,4,4,0,20,1,0,20,2017-11-02,2016-09-23,1,1341,84
045322,PIONEER THERAPY AND LIVING,1506 EAST MAIN STREET,MELBOURNE,AR,72556,8703684377,320,Izard,86,74.7,False,False,False,False,True,2.894,3.97851,For profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2017-10-19,2016-09-01,0,0,48
045323,"ST MICHAEL'S PLACE, INC",1311 NORTH PECAN ST,NEWPORT,AR,72112,8705239514,330,Jackson,130,71.4,False,False,False,False,True,3.21508,4.19959,For profit - Corporation,Medicare and Medicaid,10,4,6,143,1,0,143,2017-11-17,2016-10-14,2,25727,76
045326,CRAWFORD HEALTHCARE AND REHABILITATION CENTER,2010 MAIN STREET,VAN BUREN,AR,72956,4794746885,160,Crawford,115,101.6,False,False,False,False,True,3.49454,4.41034,For profit - Corporation,Medicare and Medicaid,7,7,1,298,1,0,298,2016-12-02,2016-01-08,0,0,36
045327,RIDGECREST HEALTH AND REHABILITATION,5504 E JOHNSON AVE,JONESBORO,AR,72401,8709323271,150,Craighead,135,97.9,False,False,False,False,True,3.21717,3.8578,For profit - Corporation,Medicare and Medicaid,4,4,1,28,1,0,28,2017-08-18,2016-07-08,0,0,52
045332,ARLINGTON COVE HEALTHCARE LLC,333 MELODY DRIVE,TRUMANN,AR,72472,8702754068,550,Poinsett,77,32.1,False,False,False,False,True,2.9502,4.35456,For profit - Corporation,Medicare and Medicaid,1,0,1,20,0,0,20,2017-06-02,2016-05-27,2,12438,16
045334,LINDLEY HEALTHCARE  AND REHABILITATION  CENTER,326 LINDLEY LANE,NEWPORT,AR,72112,8705236539,330,Jackson,120,78.3,False,False,False,False,True,2.98513,3.9867,For profit - Corporation,Medicare and Medicaid,2,2,0,24,1,0,24,2017-11-16,2016-10-21,0,0,92
045338,QUAPAW CARE AND REHABILITATION CENTER LLC,138 BRIGHTON TERRACE,HOT SPRINGS,AR,71913,5015257140,250,Garland,126,98.9,False,False,False,False,True,3.27326,3.95235,For profit - Corporation,Medicare and Medicaid,3,3,0,32,1,0,32,2017-09-22,2016-09-16,0,0,76
045339,ATKINS NURSING AND REHABILITATION CENTER,605 NORTHWEST 7TH STREET,ATKINS,AR,72823,4796417100,570,Pope,90,77.0,False,False,False,False,True,2.94389,5.02265,For profit - Corporation,Medicare and Medicaid,4,4,0,24,1,0,24,2017-08-10,2016-09-09,0,0,40
045340,RUSSELLVILLE NURSING AND REHABILITATION CENTER,215 SOUTH PORTLAND AVENUE,RUSSELLVILLE,AR,72801,4799685256,570,Pope,100,91.3,False,False,False,False,True,3.18068,4.85612,For profit - Corporation,Medicare and Medicaid,8,7,1,76,1,0,76,2017-09-07,2016-10-20,0,0,20
045341,MEADOWVIEW HEALTHCARE AND REHAB,825 NORTH GASKILL,HUNTSVILLE,AR,72740,4797382021,430,Madison,105,45.7,False,False,False,False,True,2.78301,4.00816,Non profit - Corporation,Medicare and Medicaid,9,8,3,60,1,0,60,2017-09-08,2016-08-18,1,29055,382
045343,NURSING AND REHABILITATION CENTER AT GOOD SHEPHERD,3001 ALDERSGATE ROAD,LITTLE ROCK,AR,72205,5012179774,590,Pulaski,120,113.3,False,False,False,False,True,3.15066,4.14202,For profit - Corporation,Medicare and Medicaid,8,5,3,157,1,0,157,2017-11-17,2016-09-20,1,61083,76
045345,FORT SMITH HEALTH AND REHABILITATION CENTER,5301 WHEELER AVENUE,FORT SMITH,AR,72901,4796463454,650,Sebastian,117,106.0,False,False,False,False,True,2.80587,4.07214,For profit - Corporation,Medicare and Medicaid,12,9,4,140,1,0,140,2017-04-07,2016-05-26,2,33412,112
045346,"DIERKS HEALTHCARE & REHABILITATION CENTER, LLC",402 S ARKANSAS AVENUE,DIERKS,AR,71833,8702863100,300,Howard,70,52.5,False,False,False,False,True,2.95075,3.78259,For profit - Corporation,Medicare and Medicaid,3,3,0,28,1,0,28,2017-01-05,2016-02-25,0,0,52
045348,LONGMEADOW NURSING CENTER - CAMDEN,365 ALPHA STREET,CAMDEN,AR,71701,8708369337,510,Ouachita,69,,False,False,False,False,True,,,For profit - Corporation,Medicare and Medicaid,11,6,7,204,1,0,204,2017-09-29,2016-12-21,0,0,16
045350,COURTYARD GARDENS HEALTH AND REHABILITATION CENTER,2701 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,8702465566,90,Clark,100,76.0,False,False,False,False,True,2.73415,4.41013,For profit - Corporation,Medicare and Medicaid,14,12,3,334,1,0,334,2017-10-27,2016-09-01,1,328149,32
045351,CARE MANOR NURSING AND REHAB,804 BURNETT DRIVE,MOUNTAIN HOME,AR,72653,8704245030,20,Baxter,104,84.2,False,False,False,False,True,3.10222,3.87765,For profit - Corporation,Medicare and Medicaid,3,1,2,24,1,0,24,2017-03-16,2016-02-26,0,0,48
045352,EAGLECREST NURSING AND REHAB,916 HIGHWAY 62/412,ASH FLAT,AR,72513,8709943040,670,Sharp,100,78.3,False,False,False,False,True,3.17811,3.74113,For profit - Corporation,Medicare and Medicaid,2,2,0,16,1,0,16,2017-09-01,2016-08-25,0,0,32
045353,"HIGHLAND COURT, A REHABILITATION AND RESIDENT CARE",942 NORTH HIGHWAY 65,MARSHALL,AR,72650,8704483577,640,Searcy,78,62.2,False,False,False,False,True,2.97001,4.029,Non profit - Corporation,Medicare and Medicaid,6,6,0,28,1,0,28,2017-05-05,2016-04-21,0,0,132
045354,FIANNA HILLS NURSING AND REHABILITATION CENTER,8411 SOUTH 28TH STREET,FORT SMITH,AR,72908,4796489600,650,Sebastian,102,92.3,False,False,False,False,True,3.29649,4.33445,For profit - Corporation,Medicare and Medicaid,9,8,1,185,1,0,185,2017-02-16,2016-03-17,1,13443,16
045356,"SILOAM HEALTHCARE, LLC",811 WEST ELGIN STREET,SILOAM SPRINGS,AR,72761,4795243128,30,Benton,125,102.1,False,False,False,False,True,2.87448,4.45056,For profit - Corporation,Medicare and Medicaid,4,4,0,233,1,0,233,2017-10-26,2016-09-22,2,13702,36
045357,PREMIER HEALTH AND REHABILITATION CENTER,3600 RICHARDS ROAD,NORTH LITTLE ROCK,AR,72117,5019552108,590,Pulaski,132,109.8,False,False,False,False,True,2.93252,4.42518,For profit - Corporation,Medicare and Medicaid,8,6,2,76,1,0,76,2016-10-07,2015-09-17,1,11993,115
